	id1	id10	id100	id102	id106	id109	id11	id114	id115	id117	id118	id12	id123	id125	id13	id130	id131	id132	id133	id134	id135	id136	id137	id138	id14	id141	id144	id146	id147	id148	id149	id157	id16	id160	id161	id164	id166	id171	id174	id176	id178	id182	id183	id185	id187	id188	id189	id19	id196	id198	id199	id2	id20	id201	id202	id203	id204	id205	id207	id208	id209	id21	id210	id211	id216	id218	id220	id224	id226	id227	id231	id232	id237	id239	id240	id248	id249	id25	id250	id251	id253	id254	id258	id259	id26	id260	id262	id264	id265	id269	id27	id272	id276	id277	id278	id279	id282	id283	id284	id285	id286	id287	id289	id29	id290	id291	id293	id294	id295	id296	id299	id304	id306	id307	id308	id309	id31	id322	id323	id328	id330	id331	id333	id335	id341	id348	id351	id354	id355	id359	id360	id37	id38	id381	id387	id389	id394	id395	id396	id397	id398	id399	id401	id406	id407	id43	id45	id46	id48	id50	id51	id52	id53	id6	id60	id61	id66	id67	id68	id70	id71	id72	id73	id75	id78	id79	id84	id86	id9	id97
id294	0	0	0	0	0	0	0	0	0	0	0	0.8669	0	0	0	0	0	0	0.8331	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8115	0	0	0	0	0	0	0	0.8693	0	0.7885	0	0	0.8	0	0.8893	0.8783	0	-0.849	0	0	0	0	0	0	-0.8467	0	0.7743	0	0	0	0.8558	0	0	0.874	0	0.8396	0.8739	0.8225	0	0	0	0.8543	0	-0.8108	0	0.809	0	0	0.7962	0	0	0	0	0.776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8456	0	0	0.7752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8003	0	0	-0.7971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id295	0	0	0	0	0	-0.8371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8557	0	0	-0.8588	0	0	0	0	0	-0.7857	0	0	0	0	-0.7956	-0.7947	0	-0.8274	0	0	0.912	0.7981	0.8178	0.8542	0	0.91	0.8357	0	0	0	-0.8608	0.8546	0	0.9055	0	0.8517	0	0	0	0.9064	-0.8712	0	0	0	0.8852	0.8672	0	0.7212	0.8167	0.8679	0	0	0.9045	0	0.9027	0	0	0	0.7247	0	0	0	0	0	0.8273	0	0	0	0	0	0	0	0	0	0.8626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7671	0.8505	-0.7787	0	0	0.7905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9308	0	-0.8066	-0.8498	-0.8317	0	0	0	0	0	0	0	0	0	0	0	0	0.8512	0
id296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7641	0	0	0	0	0	0	-0.7604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7898	0	0	0	0.7641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7409	0
id299	0	0	0	0	0	-0.8109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.776	0	0	0	0	0	0	0	0	0.8361	0	0.8643	0.8171	0	0	0.8405	0	0	0	0	0	0	0.9245	0	0	0	0	0	0.8447	0	0	0	0	0.8877	0	0	0	0	0.8328	0	0	0	0	0.8722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7561	0	0	0	-0.863	-0.7916	0	0	0	0	0	0	0	0	0	0.8505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8015	0	0	-0.8349	-0.8938	0	0	0	0	0	0	0	0	0	0	0	0	0.8863	0
id304	0	-0.8048	0	0	0	0.8215	0	0	0	0	0	-0.9112	0	0	0	0	0	0	-0.886	0	0	0	0	0	0	0	0	0	0	0	0	0.7912	-0.8509	0	0.7658	0.7662	0	0.8494	0.8328	0	-0.8909	0	-0.8076	-0.8385	0	-0.8866	0	-0.8941	-0.9349	0	0.9312	-0.8336	0.7924	0	0	-0.9096	0	0	0	-0.8882	0	0	0	-0.9055	-0.8565	-0.8355	-0.8746	0	-0.9019	-0.8807	0	0	-0.8689	0	-0.9047	0.9698	0.959	0	-0.8185	-0.8455	0	-0.8618	0	0.9576	0	0.8416	-0.8778	0	0	0	0	0	0	0	-0.8352	0	0	0	0	0.8265	0	0	0	0	0	0	0	-0.8456	-0.7787	0	0	0	0.8696	-0.7658	-0.8816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9159	0.8362	0.7967	0.9109	0.8612	0	0	0	0	0	0	0	0	0	0	0	0	0.8168	0.8635	0.8	0	0	0	0	0	0	-0.7966	0	0	0	0	0	0	0
id306	0	0	0	0	0	0	0	0	0	0	0	-0.8168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8005	0	0	0	0	0	0	0.8488	0.8328	0	0	-0.8007	0	-0.7773	0.7605	0.8249	0	0.7624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8141	0.787	0.8247	0.7671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id307	0	0	0	0	0	0	0	0	0	0	0	0.7892	0	0	0.7788	0	0	0	0	0	0	0	0	-0.7861	0	0	0	0	0	-0.7879	0	0	0	0	-0.7751	0	0	-0.7976	0	0	0	0.816	0	0	0	0	0	0	0	0	-0.8485	0.8207	0	0	0	0.8839	0	0	0	0.8078	0	0	0	0	0	0	0.7992	0	0	0	0	0	0	0	0	-0.8288	0	0	0.7496	0	0	0	0	0	0	0	0.7775	0	0	0	0	0	0	0.713	0.8437	0	0	0	0	-0.715	0	0	0	0	0	0	0	0	0	0	0	-0.7658	0	0	0.8542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7831	0	0	0	-0.795	-0.7441	0	0	0	0	0	0	0	0.7897	0	0	0	0	0	0	0
id308	0	0	0	0	0	-0.7723	0	0	0	0	0	0.8179	0	0	0	0	0	0	0.9142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8614	-0.8437	0	0.8876	0	0	0	0	0.8504	0	0.799	0.8803	0	-0.9021	0.8846	0	0	0	0.8903	0	0	0	0.8584	0	0	0	0.8787	0	0.8453	0.8224	0	0.8648	0.8484	0	0	0.7993	0	0.8512	-0.8704	-0.8695	0	0.7741	0	0	0.8412	0	-0.8928	0	0	0.8125	0	0	0	0	0	0	0.7038	0.8491	0	0	0	0	-0.7338	0	0	0	0	0	0	0	0.7752	0.7905	0	0	-0.8816	0	0.8542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7879	0	0	-0.7666	0	0	0	0	0	0	0	0	0	0	0	-0.7948	0	0	-0.8006	0	0	0	0	0	0	0	0.8011	0	0	0	0	0	0	0
id309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7849	0	0	0	0	0	0	0	0	0	0	0	0	0.8059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8719	-0.7497	0	0	0	0	0	0	0	0	0	0	0	-0.8082	0	0	0	0	0	0	0	0	0
id328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8334	0.8348	0	-0.9097	0	0	0	0	0	0	0	0	0	0	0	-0.7501	0	0	0.8136	0	0.8272	0.8381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7372	0	0	0	0	0	0	0	0	0	0	0	0	0.7319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8334	0	0	0	-0.7865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9097	-0.7865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7813	0	0	-0.8924	0	-0.9137	-0.8727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7942	0	0	0	0	0	0	0	0	0	0	0	0	0
id341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7498	0	0	0	0	-0.8568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7041	0	0.7392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8265	0	0	0	0	0	0	0	0	0	0	0	0	0.8246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8988	0	0	0	0	0	0	0	0	0
id355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id37	0	0	0	0	0	0.7521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7942	-0.8992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8027	0	0.791	0	0	0	0	0.8266	0	0	0.8151	0	0	-0.7995	0	-0.8419	0	0	0	0	0	0	0	0	0	0	0	-0.8372	0	0	0	0	0	0.7872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7831	0	0	0	0	0	0	0	0	0	0	0	0.7498	0	0	0	0	0	0	0	0	0	0	0	-0.8506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8258	0	0	0	0	0	0	0
id381	0	0	0	0	0	-0.7222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7622	0	0	0	0.7566	0	0	0	0	0	0	0.8434	0	0	0	0	0	0	0	0	0	0	0.7776	0	0	0	0	0	0	0	0	0	0.7962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7062	0	0	0	-0.8099	0	0	0	0	0	0	0	0	0	0	0	0	0.9012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.767	0
id387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7239	0	0	0	0	0	0	0	0
id389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7501	0	0	0	0.7813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7433	0	-0.7619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id394	0	0	0	0	0	0	0	0	0	0	0	-0.9117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8209	-0.8544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.911	-0.9045	0.7244	0.8527	0	0.7943	0	0	-0.8468	0	0	0	-0.8311	0	0	0	-0.8571	0	0	-0.857	0	-0.8178	0	-0.8393	0	0	0	0	0.9129	0.9078	0	-0.7879	-0.8814	0	-0.8345	0	0.9015	0	0.8161	-0.843	0	0	0	0	0	0	0	0	0	0	0	0	0.831	0	0	0	0	0	0	0	-0.8003	0	0	0	0.9159	0	0	-0.7879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8799	0.8958	0.9881	0.94	0	0	0	0	0.8166	0	0	0	0	0	0	0	0	0.8058	0	0	0	0	0	0	0	-0.819	0	0	0	0	0	0	0
id395	0	0	0	0	0	0	0	0	0	0	0	-0.8966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8346	-0.8967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8224	0	0	0	0	0.867	0.8267	0	0	-0.8761	0	0	0.8262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8362	0.8141	0	0	0	0	0	0	0	0	0	0	0	0	-0.8568	0	0	0	0	0	0	-0.8506	0	0	0	0.8799	0	0.8382	0.9103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
